Date,Close,Open,High,Low,delta
23-Jan-05,5.4,5.4,5.4,5.4,-0.0600
16-Jan-05,5.34,5.34,5.34,5.34,-0.1100
9-Jan-05,5.23,5.23,5.23,5.23,0.2000
2-Jan-05,5.43,5.43,5.43,5.43,-0.1050
26-Dec-04,5.325,5.325,5.325,5.325,-0.0600
19-Dec-04,5.265,5.265,5.265,5.265,-0.1350
12-Dec-04,5.13,5.13,5.13,5.13,0.0600
5-Dec-04,5.19,5.19,5.19,5.19,0.0950
28-Nov-04,5.285,5.285,5.285,5.285,-0.0050
21-Nov-04,5.28,5.28,5.28,5.28,0.1450
14-Nov-04,5.425,5.425,5.425,5.425,0.1300
7-Nov-04,5.555,5.555,5.555,5.555,-0.1650
31-Oct-04,5.39,5.39,5.39,5.39,-0.0100
